tweet_id,text,rating_numerator,rating_denominator,name,year,month,day,rating,dog_stage,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url,rating_ratio
818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,2017,1,8,11.0,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,11356.0,2329.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/JlPug12E5Z,1.1
817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10.0,Buddy,2017,1,7,13.0,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,47628.0,24709.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/q2BgNIi3OA,1.3
817777686764523521,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Dido,2017,1,7,13.0,"doggo, pupper",https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256,9982.0,2485.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/X67OOW0q2I,1.3
817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10.0,Eugene,2017,1,7,12.0,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,10892.0,2688.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/tFqQLwSBiH,1.2
817415592588222464,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,Strudel,2017,1,6,11.0,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163,5185.0,874.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/dEyZso9D3z,1.1
817171292965273600,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Tebow,2017,1,6,13.0,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,8086.0,1834.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/56uBP28eqw,1.3
817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,None,2017,1,5,13.0,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809,11275.0,2371.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/kCLgD8687T,1.3
817056546584727552,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Chloe,2017,1,5,11.0,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,7955.0,1494.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/r6SLVN2VUH,1.1
816816676327063552,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10.0,Timber,2017,1,5,12.0,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,9260.0,1868.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/dVVavqpeF9,1.2
816697700272001025,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,10.0,Binky,2017,1,4,12.0,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992,9029.0,2018.0,9375756.0,20.0,Twitter for iPhone,Original tweet,https://t.co/WFt82XLyEF,1.2
816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10.0,Dudley,2017,1,3,11.0,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933,7988.0,1772.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/nuJxtmlLcY,1.1
816091915477250048,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10.0,Comet,2017,1,3,12.0,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345,8298.0,1964.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/tlfuZ25IMi,1.2
815990720817401858,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,10.0,Jack,2017,1,2,11.0,,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756,4581.0,927.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/bcVPkqufuu,1.1
815736392542261248,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Akumi,2017,1,2,11.0,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999,9082.0,2087.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/gd9UlLOCQ0,1.1
815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,10.0,Titan,2017,1,1,12.0,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd,0.8179529999999999,7602.0,1528.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/bLZuOh9sKy,1.2
814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10.0,Cooper,2016,12,31,11.0,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,7098.0,1177.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/01vpuRDXQ8,1.1
814638523311648768,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10.0,Olivia,2016,12,30,12.0,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden_retriever,0.650814,10449.0,2489.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/0LdNjoiNbv,1.2
814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10.0,Alf,2016,12,29,12.0,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature_poodle,0.626913,8052.0,1720.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/IOdgfnSE9G,1.2
814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10.0,Oshie,2016,12,28,12.0,,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,26700.0,7968.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/YIJo7X7K9J,1.2
813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,2016,12,28,11.0,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky,0.6993550000000001,8626.0,1714.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/z1VRj1cYZf,1.1
813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,2016,12,27,14.0,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_bulldog,0.709146,33797.0,12808.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/2LqNkbHRgt,1.4
813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,2016,12,27,12.0,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,7699.0,1623.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/OuaVvVkwJ1,1.2
813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,Atlas,2016,12,26,13.0,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,0.905972,17274.0,6756.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/DVYIZOnO81,1.3
813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,None,2016,12,26,11.0,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel,0.701852,8573.0,1677.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/cD967DjnIn,1.1
813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,None,2016,12,26,13.0,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden_retriever,0.888181,18366.0,3980.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/rvSANEsQZJ,1.3
813172488309972993,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,10.0,Eleanor,2016,12,26,12.0,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,golden_retriever,0.0261931,8597.0,1783.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/bxGwkJa2kE,1.2
813157409116065792,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,10.0,Layla,2016,12,25,12.0,,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Pembroke,0.07056710000000001,7190.0,2037.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/hwhCbhCjnV,1.2
813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10.0,None,2016,12,25,13.0,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,7878.0,2210.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/KK4XQK9SPi,1.3
813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,None,2016,12,25,11.0,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound,0.432416,10978.0,2881.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/BzITyGw3JA,1.1
813112105746448384,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,10.0,Toby,2016,12,25,12.0,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,Pembroke,0.140682,9574.0,2535.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/zfdaGZlweq,1.2
813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,2016,12,25,11.0,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,9775.0,3330.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/soNL00XWVu,1.1
813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,2016,12,25,11.0,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,9211.0,2564.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/PjulYEXTvg,1.1
813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,2016,12,25,12.0,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,7382.0,1805.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/syuTXARdtN,1.2
813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,2016,12,25,13.0,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,19471.0,6740.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/AIMF8ouzvl,1.3
812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,2016,12,24,10.0,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,7004.0,1766.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/lXFM1l22bG,1.0
812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,2016,12,24,12.0,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,6129.0,1337.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/AbBDuGZUpp,1.2
812466873996607488,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10.0,Mary,2016,12,24,12.0,,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great_Dane,0.0782055,7380.0,1775.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/BAJrfPvtux,1.2
812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,2016,12,23,13.0,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,12643.0,3373.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/gCnAeL2mvT,1.3
811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,2016,12,22,11.0,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,6753.0,1297.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/sIB5C6FDop,1.1
811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,2016,12,22,13.0,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,7009.0,1451.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/TZkiQZqwA6,1.3
811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,2016,12,21,10.0,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,11800.0,2806.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/IU8S0n4oxn,1.0
811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,2016,12,21,11.0,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,19377.0,5888.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/aAUXzoxaBy,1.1
810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24.0,7.0,Sam,2016,12,19,34.285714285714285,,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,0.8713420000000001,4927.0,1307.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/1MI8h6XjMY,3.4285714285714284
810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,2016,12,19,11.0,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,8327.0,1611.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/PqJcGVZBx9,1.1
810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,2016,12,19,11.0,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,10167.0,2423.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/MXd0AGDsRJ,1.1
810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,2016,12,18,13.0,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,32571.0,10357.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/9p6ECXJMMu,1.3
810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,2016,12,17,12.0,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,13579.0,3108.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/ElJPHbfSMy,1.2
809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,None,2016,12,17,10.0,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,0.397163,14378.0,3620.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/HIraYS1Bzo,1.0
809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,None,2016,12,15,12.0,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,0.375415,6459.0,1347.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/EMdnCugNbo,1.2
809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,2016,12,15,12.0,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,18425.0,5158.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/2JjYys5zMP,1.2
809084759137812480,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,2016,12,14,11.0,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,12230.0,3236.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/ySn6zB6mwQ,1.1
808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,2016,12,14,13.0,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,9393.0,2816.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/Zrrcw29o13,1.3
808733504066486276,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10.0,None,2016,12,13,12.0,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,toy_poodle,0.0369271,7321.0,2005.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/xQfrbNK3HD,1.2
808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,2016,12,13,12.0,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.4542390000000001,10489.0,2424.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/SQhyqrr8px,1.2
808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10.0,None,2016,12,12,12.0,"doggo, pupper",https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,8189.0,2035.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/7nJXFt8Ggy,1.2
808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10.0,Cooper,2016,12,11,12.0,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,11587.0,3255.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/O9iGgvfuzl,1.2
807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10.0,Ollie,2016,12,10,14.0,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,13535.0,3337.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/gJQnfSziJE,1.4
807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,2016,12,8,12.0,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,12135.0,3563.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/IARUfU6khr,1.2
806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10.0,Waffles,2016,12,7,11.0,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,9509.0,2188.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/BCB87qUU0h,1.1
806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,10.0,None,2016,12,6,11.0,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,5982.0,1107.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/7Mgf5xvIAQ,1.1
805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,2016,12,6,12.0,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,7687.0,1775.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/3P9dKV5Me1,1.2
805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10.0,Duke,2016,12,5,12.0,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,6107.0,1691.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/SgpBVYIL18,1.2
805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,2016,12,4,13.0,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,5359.0,1528.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/WNdOIm4bXy,1.3
805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,2016,12,4,12.0,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,7300.0,1598.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/lHy4Xbyhd9,1.2
804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10.0,Django,2016,12,2,12.0,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,12642.0,3543.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/kQVQoOW9NZ,1.2
803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,10.0,Diogi,2016,11,30,12.0,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,9332.0,2548.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/ZxeRjMKaWt,1.2
803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10.0,None,2016,11,29,13.0,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,10162.0,3834.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/ns9qoElfsX,1.3
803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10.0,Winston,2016,11,28,11.0,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,9321.0,2266.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/jxQhxoPsgL,1.1
802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,10.0,Marley,2016,11,27,12.0,,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,8395.0,1841.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/yLm7hQ6UXh,1.2
802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10.0,Winnie,2016,11,26,12.0,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,8322.0,2319.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/EFfLCP7oQv,1.2
802265048156610565,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11.0,10.0,None,2016,11,25,11.0,"doggo, pupper",https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.8971620000000001,6455.0,1274.0,9375309.0,20.0,Twitter for iPhone,Original tweet,https://t.co/9IxWAXFqze,1.1
